0, 0
0.02, 0.0001010895
0.0584871, 0.0001249313
0.0662879, 0.0001249313
0.0705861, 9.822845E-05
0.0766695, 9.822845E-05
0.0825173, 9.822845E-05
0.0876649, 9.822845E-05
0.0921846, 0
0.0972069, 0
0.1018828, 0
0.1059008, 0
0.1105063, 0.0001072884
0.1150131, 0.0001072884
0.1188737, 0.0001072884
0.1243196, 0.0001072884
0.1308235, 8.34465E-05
0.1379571, 8.34465E-05
0.1445698, 8.34465E-05
0.1499625, 8.34465E-05
0.1556561, 0.000181675
0.1600381, 0.000181675
0.1650421, 0.000181675
0.1704497, 0.000181675
0.1753971, 2.813339E-05
0.1807728, 2.813339E-05
0.1889314, 2.813339E-05
0.1946682, 0.0001440048
0.2000585, 0.0001440048
0.2059788, 0.0001440048
0.2110987, 0.0001440048
0.2172327, 0.0001440048
0.2227994, 0.0001440048
0.2278457, 0.0001440048
0.2326449, 0.0001440048
0.2374376, 0.0001072884
0.2433518, 0.0001072884
0.2483762, 0.0001072884
0.2546653, 0.0001072884
0.2600858, 4.911423E-05
0.2655119, 4.911423E-05
0.2707271, 4.911423E-05
0.2759456, 4.911423E-05
0.2811214, 9.155273E-05
0.2866541, 9.155273E-05
0.2929857, 9.155273E-05
0.2993238, 5.76973E-05
0.3059347, 5.76973E-05
0.3124354, 5.76973E-05
0.3176233, 5.76973E-05
0.3223278, 0.0001621246
0.3274944, 0.0001621246
0.3333716, 0.0001621246
0.338661, 0.0001621246
0.3448109, 0.0001544952
0.3503175, 0.0001544952
0.3558915, 0.0001544952
0.3611374, 9.346008E-05
0.366171, 9.346008E-05
0.3711036, 9.346008E-05
0.3766809, 9.346008E-05
0.3821069, 0.0001177788
0.3884711, 0.0001177788
0.3934634, 0.0001177788
0.3987802, 0.0001177788
0.4043581, 0.0001373291
0.4093387, 0.0001373291
0.414531, 0.0001373291
0.4193784, 0.0001373291
0.4240573, 8.487701E-05
0.4287039, 8.487701E-05
0.4332719, 8.487701E-05
0.4381669, 8.487701E-05
0.4423233, 8.487701E-05
0.4467929, 0.0001296997
0.4510304, 0.0001296997
0.4559616, 0.0001296997
0.4599988, 0.0001296997
0.4645774, 0.0001296997
0.4688151, 0.0002026558
0.4736188, 0.0002026558
0.478359, 0.0002026558
0.4836213, 0.0002026558
0.4880875, 9.489059E-05
0.4932567, 9.489059E-05
0.4996046, 9.489059E-05
0.5062673, 9.489059E-05
0.5107879, 0.000120163
0.5148443, 0.000120163
0.5190199, 0.000120163
0.5234919, 0.000120163
0.5283511, 0.000120163
0.5332228, 0.0001649857
0.5377815, 0.0001649857
0.5417313, 0.0001649857
0.547879, 0.0001649857
0.5537864, 7.295609E-05
0.5589814, 7.295609E-05
0.5644323, 7.295609E-05
0.5695371, 7.295609E-05
0.5742571, 3.767014E-05
0.5786984, 3.767014E-05
0.5832573, 3.767014E-05
0.5887228, 3.767014E-05
0.595092, 9.155273E-05
0.6031018, 9.155273E-05
0.6078846, 9.155273E-05
0.6124998, 9.155273E-05
0.6178856, 3.242493E-05
0.623953, 3.242493E-05
0.6289138, 3.242493E-05
0.6334482, 3.242493E-05
0.6395001, 2.193451E-05
0.6452457, 2.193451E-05
0.6513184, 2.193451E-05
0.6562931, 7.581711E-05
0.6607504, 7.581711E-05
0.6655675, 7.581711E-05
0.6697238, 7.581711E-05
0.6739497, 7.581711E-05
0.6782776, 1.28746E-05
0.6827763, 1.28746E-05
0.6870143, 1.28746E-05
0.6921115, 1.28746E-05
0.6967791, 4.577637E-05
0.701007, 4.577637E-05
0.7060848, 4.577637E-05
0.7101577, 4.577637E-05
0.7155914, 4.577637E-05
0.7201196, 8.392334E-05
0.7245205, 8.392334E-05
0.7291989, 8.392334E-05
0.7344231, 8.392334E-05
0.7393585, 6.389618E-05
0.7437323, 6.389618E-05
0.7479733, 6.389618E-05
0.7517572, 6.389618E-05
0.7562991, 6.389618E-05
0.7611671, 2.813339E-05
0.7659809, 2.813339E-05
0.7703172, 2.813339E-05
0.7759717, 2.813339E-05
0.7802012, 2.813339E-05
0.7848296, 0.0001153946
0.7905557, 0.0001153946
0.7952813, 0.0001153946
0.7991384, 0.0001153946
0.8036449, 2.145767E-05
0.8088079, 2.145767E-05
0.8127941, 2.145767E-05
0.8176646, 2.145767E-05
0.8237661, 6.437302E-05
0.8293407, 6.437302E-05
0.833548, 6.437302E-05
0.8386066, 6.437302E-05
0.8441598, 3.051758E-05
0.8507339, 3.051758E-05
0.8575454, 3.051758E-05
0.8638134, 3.051758E-05
0.8704015, 9.441376E-05
0.876307, 9.441376E-05
0.8819242, 9.441376E-05
0.8878064, 4.434586E-05
0.893436, 4.434586E-05
0.9059242, 4.434586E-05
0.9131343, 2.0504E-05
0.9200775, 2.0504E-05
0.9260388, 2.0504E-05
0.9363157, 4.768372E-05
0.9454405, 4.768372E-05
0.951423, 8.201599E-05
0.9573347, 8.201599E-05
0.9645169, 8.201599E-05
0.9703462, 1.001358E-05
0.9780293, 1.001358E-05
0.9860777, 1.001358E-05
0.9941074, 1.430511E-05
1.000157, 1.430511E-05
1.0096, 1.430511E-05
1.016131, 6.771088E-05
1.028414, 6.771088E-05
1.036105, 2.479553E-05
1.042215, 2.479553E-05
1.047412, 2.479553E-05
1.056134, 2.717972E-05
1.062136, 2.717972E-05
1.080096, 5.054474E-05
1.088226, 5.054474E-05
1.096086, 3.910065E-05
1.101401, 3.910065E-05
1.109017, 3.910065E-05
1.11641, 3.910065E-05
1.125028, 7.390976E-05
1.131387, 7.390976E-05
1.139083, 7.820129E-05
1.145969, 7.820129E-05
1.15355, 7.820129E-05
1.1595, 3.528595E-05
1.165313, 3.528595E-05
1.170607, 3.528595E-05
1.176574, 3.528595E-05
1.182647, 3.528595E-05
1.187751, 3.528595E-05
1.195333, 3.528595E-05
1.200529, 3.528595E-05
1.206124, 3.767014E-05
1.212764, 3.767014E-05
1.217438, 3.767014E-05
1.2227, 2.336502E-05
1.227739, 2.336502E-05
1.232658, 2.336502E-05
1.237473, 2.336502E-05
1.241538, 2.336502E-05
1.246459, 2.43187E-05
1.250128, 2.43187E-05
1.2566, 2.43187E-05
1.261404, 2.43187E-05
1.26573, 4.62532E-05
1.270027, 4.62532E-05
1.274321, 4.62532E-05
1.278138, 4.62532E-05
1.28352, 4.62532E-05
1.288543, 5.817413E-05
1.292889, 5.817413E-05
1.298488, 5.817413E-05
1.302744, 5.817413E-05
1.30746, 1.955032E-05
1.313063, 1.955032E-05
1.318095, 1.955032E-05
1.322252, 1.955032E-05
1.330332, 1.955032E-05
1.335212, 1.955032E-05
1.34014, 1.955032E-05
1.345309, 1.955032E-05
1.35074, 2.43187E-05
1.355664, 2.43187E-05
1.362508, 2.43187E-05
1.367629, 2.43187E-05
1.374129, 2.861023E-05
1.379407, 2.861023E-05
1.384298, 2.861023E-05
1.389805, 2.527237E-05
1.396177, 2.527237E-05
1.403902, 2.527237E-05
1.409317, 2.527237E-05
1.414841, 2.574921E-05
1.421159, 2.574921E-05
1.425355, 2.574921E-05
1.430572, 2.574921E-05
1.436008, 4.863739E-05
1.439975, 4.863739E-05
1.44494, 4.863739E-05
1.449031, 4.863739E-05
1.455413, 1.28746E-05
1.460165, 1.28746E-05
1.465417, 1.28746E-05
1.470631, 1.28746E-05
1.47569, 1.573563E-05
1.480287, 1.573563E-05
1.485052, 1.573563E-05
1.489278, 1.573563E-05
1.493953, 1.573563E-05
1.498743, 1.573563E-05
1.503196, 1.573563E-05
1.507164, 1.573563E-05
1.512374, 1.573563E-05
1.518237, 4.148483E-05
1.522645, 4.148483E-05
1.527601, 4.148483E-05
1.533478, 4.148483E-05
1.538877, 2.193451E-05
1.543033, 2.193451E-05
1.547247, 2.193451E-05
1.551316, 2.193451E-05
1.555279, 2.193451E-05
1.560201, 2.861023E-06
1.56512, 2.861023E-06
1.569214, 2.861023E-06
1.573929, 2.861023E-06
1.578256, 3.576279E-05
1.582421, 3.576279E-05
1.586692, 3.576279E-05
1.622762, 1.096725E-05
1.78252, 0.0005068779
1.788729, 0.0002131462
1.794751, 0.0002131462
1.800257, 0.0002131462
1.806374, 0.0002131462
1.811925, 0.0001702309
1.817666, 0.0001702309
1.823525, 0.0001702309
1.830452, 7.724762E-05
1.835872, 7.724762E-05
1.842245, 7.724762E-05
1.84822, 7.724762E-05
1.853924, 0.0001144409
1.859144, 0.0001144409
1.864847, 0.0001144409
1.870185, 2.765656E-05
1.87633, 2.765656E-05
1.881498, 2.765656E-05
1.887144, 2.765656E-05
1.892749, 0.0001573563
1.898052, 0.0001573563
1.903493, 0.0001573563
1.908839, 0.0001573563
1.914535, 0.0005822182
1.919401, 0.0005822182
1.924397, 0.0005822182
1.930138, 0.0005822182
1.935281, 0.003046513
1.939834, 0.003046513
1.945311, 0.003046513
1.950087, 0.003046513
